TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server1_train_0_460,3,req_1168043,ChatGPT
task_Server1_train_0_460,4,req_1047806,GPT-4v
task_Server1_train_0_461,0,req_312854,ChatGPT
task_Server1_train_0_461,1,req_1137084,ChatGPT
task_Server1_train_0_461,2,req_916684,ChatGPT
task_Server1_train_0_461,3,req_1361019,GPT-4v
task_Server1_train_0_461,4,req_1411299,GPT-4v
task_Server1_train_0_462,0,req_826934,ChatGPT
task_Server1_train_0_462,1,req_290023,ChatGPT
task_Server1_train_0_462,2,req_70175,ChatGPT
task_Server1_train_0_462,3,req_45393,GPT-4v
task_Server1_train_0_462,4,req_1013344,ChatGPT
task_Server1_train_0_463,0,req_50226,ChatGPT
task_Server1_train_0_463,1,req_233499,ChatGPT
task_Server1_train_0_463,2,req_1185654,ChatGPT
task_Server1_train_0_463,3,req_169066,ChatGPT
task_Server1_train_0_463,4,req_456332,ChatGPT
task_Server1_train_0_464,0,req_1185420,ChatGPT
task_Server1_train_0_464,1,req_323426,ChatGPT
task_Server1_train_0_464,2,req_1100923,GPT-4
task_Server1_train_0_464,3,req_1264801,GPT-4
task_Server1_train_0_464,4,req_1373527,GPT-4v
task_Server1_train_0_465,0,req_1100743,GPT-4
task_Server1_train_0_465,1,req_1405169,ChatGPT
task_Server1_train_0_465,2,req_1311449,ChatGPT
task_Server1_train_0_465,3,req_327324,ChatGPT
task_Server1_train_0_465,4,req_380089,ChatGPT
task_Server1_train_0_466,0,req_1264545,GPT-4
task_Server1_train_0_466,1,req_1394522,ChatGPT
task_Server1_train_0_466,2,req_1088397,GPT-4v
task_Server1_train_0_466,3,req_486035,ChatGPT
task_Server1_train_0_466,4,req_877666,GPT-4v
task_Server1_train_0_467,0,req_26659,GPT-4
task_Server1_train_0_467,1,req_205998,GPT-4v
task_Server1_train_0_467,2,req_106532,ChatGPT
task_Server1_train_0_467,3,req_1358680,ChatGPT
task_Server1_train_0_467,4,req_1070074,GPT-4v
task_Server1_train_0_468,0,req_931862,ChatGPT
task_Server1_train_0_468,1,req_416688,GPT-4
task_Server1_train_0_468,2,req_955083,ChatGPT
task_Server1_train_0_468,3,req_262451,ChatGPT
task_Server1_train_0_468,4,req_968464,ChatGPT
task_Server1_train_0_469,0,req_1196154,GPT-4
task_Server1_train_0_469,1,req_697829,GPT-4
task_Server1_train_0_469,2,req_100426,GPT-4v
task_Server1_train_0_469,3,req_593143,ChatGPT
task_Server1_train_0_469,4,req_313800,ChatGPT
task_Server1_train_0_470,0,req_707761,GPT-4
task_Server1_train_0_470,1,req_1307701,GPT-4
task_Server1_train_0_470,2,req_514966,GPT-4
task_Server1_train_0_470,3,req_1347446,ChatGPT
task_Server1_train_0_470,4,req_1254135,GPT-4v
task_Server1_train_0_471,0,req_864200,GPT-4
task_Server1_train_0_471,1,req_896970,ChatGPT
task_Server1_train_0_471,2,req_1028038,GPT-4
task_Server1_train_0_471,3,req_864241,GPT-4
task_Server1_train_0_471,4,req_336737,ChatGPT
task_Server1_train_0_472,0,req_745151,ChatGPT
task_Server1_train_0_472,1,req_109932,ChatGPT
task_Server1_train_0_472,2,req_765794,ChatGPT
task_Server1_train_0_472,3,req_144650,GPT-4v
task_Server1_train_0_472,4,req_831142,GPT-4v
task_Server1_train_0_473,0,req_1018668,GPT-4
task_Server1_train_0_473,1,req_829714,ChatGPT
task_Server1_train_0_473,2,req_271558,ChatGPT
task_Server1_train_0_473,3,req_1323127,GPT-4
task_Server1_train_0_473,4,req_314210,ChatGPT
task_Server1_train_0_474,0,req_1212694,GPT-4
task_Server1_train_0_474,1,req_1311214,ChatGPT
task_Server1_train_0_474,2,req_671509,GPT-4v
task_Server1_train_0_474,3,req_1032879,GPT-4v
task_Server1_train_0_474,4,req_24827,GPT-4v
task_Server1_train_0_475,0,req_1389014,ChatGPT
task_Server1_train_0_475,1,req_917679,ChatGPT
task_Server1_train_0_475,2,req_30466,ChatGPT
task_Server1_train_0_475,3,req_928755,GPT-4v
task_Server1_train_0_475,4,req_408568,GPT-4v
task_Server1_train_0_476,0,req_737841,ChatGPT
task_Server1_train_0_476,1,req_22740,GPT-4
task_Server1_train_0_476,2,req_451455,ChatGPT
task_Server1_train_0_476,3,req_312528,GPT-4v
task_Server1_train_0_476,4,req_186056,GPT-4v
task_Server1_train_0_477,0,req_984101,ChatGPT
task_Server1_train_0_477,1,req_34145,ChatGPT
task_Server1_train_0_477,2,req_1285204,ChatGPT
task_Server1_train_0_477,3,req_875356,GPT-4
task_Server1_train_0_477,4,req_750049,GPT-4v
task_Server1_train_0_478,0,req_356656,ChatGPT
task_Server1_train_0_478,1,req_466769,ChatGPT
task_Server1_train_0_478,2,req_866937,ChatGPT
task_Server1_train_0_478,3,req_334568,ChatGPT
task_Server1_train_0_478,4,req_829200,ChatGPT
task_Server1_train_0_479,0,req_1215751,GPT-4
task_Server1_train_0_479,1,req_1338728,GPT-4
task_Server1_train_0_479,2,req_137574,GPT-4v
task_Server1_train_0_479,3,req_961656,ChatGPT
task_Server1_train_0_479,4,req_756357,ChatGPT
task_Server1_train_0_480,0,req_1365988,ChatGPT
task_Server1_train_0_480,1,req_184315,ChatGPT
task_Server1_train_0_480,2,req_1024799,GPT-4
task_Server1_train_0_480,3,req_891772,ChatGPT
task_Server1_train_0_480,4,req_751184,GPT-4v
task_Server1_train_0_481,0,req_1388063,ChatGPT
task_Server1_train_0_481,1,req_15975,GPT-4
task_Server1_train_0_481,2,req_681451,GPT-4
task_Server1_train_0_481,3,req_1211473,GPT-4
task_Server1_train_0_481,4,req_121395,GPT-4v
task_Server1_train_0_482,0,req_86740,ChatGPT
task_Server1_train_0_482,1,req_1221982,GPT-4
task_Server1_train_0_482,2,req_308000,ChatGPT
task_Server1_train_0_482,3,req_1268758,GPT-4v
task_Server1_train_0_482,4,req_356532,GPT-4v
task_Server1_train_0_483,0,req_863509,GPT-4
task_Server1_train_0_483,1,req_610499,ChatGPT
task_Server1_train_0_483,2,req_292798,ChatGPT
task_Server1_train_0_483,3,req_628585,ChatGPT
task_Server1_train_0_483,4,req_1003218,ChatGPT
task_Server1_train_0_484,0,req_1001262,GPT-4
task_Server1_train_0_484,1,req_417679,GPT-4
task_Server1_train_0_484,2,req_488340,ChatGPT
task_Server1_train_0_484,3,req_1083699,ChatGPT
task_Server1_train_0_484,4,req_211197,ChatGPT
task_Server1_train_0_485,0,req_1218595,GPT-4
task_Server1_train_0_485,1,req_45111,ChatGPT
task_Server1_train_0_485,2,req_870563,ChatGPT
task_Server1_train_0_485,3,req_1072494,GPT-4
task_Server1_train_0_485,4,req_966928,ChatGPT
task_Server1_train_0_486,0,req_266173,GPT-4
task_Server1_train_0_486,1,req_210677,ChatGPT
task_Server1_train_0_486,2,req_1281669,GPT-4
task_Server1_train_0_486,3,req_891335,GPT-4v
task_Server1_train_0_486,4,req_512233,GPT-4v
task_Server1_train_0_487,0,req_1007796,ChatGPT
task_Server1_train_0_487,1,req_927922,ChatGPT
task_Server1_train_0_487,2,req_499621,ChatGPT
task_Server1_train_0_487,3,req_52369,ChatGPT
task_Server1_train_0_487,4,req_1201126,GPT-4v
task_Server1_train_0_488,0,req_184851,ChatGPT
task_Server1_train_0_488,1,req_839556,GPT-4
task_Server1_train_0_488,2,req_377139,GPT-4
task_Server1_train_0_488,3,req_668907,ChatGPT
task_Server1_train_0_488,4,req_1253642,ChatGPT
task_Server1_train_0_489,0,req_709396,ChatGPT
task_Server1_train_0_489,1,req_1202339,GPT-4
task_Server1_train_0_489,2,req_684313,GPT-4
task_Server1_train_0_489,3,req_1038252,ChatGPT
task_Server1_train_0_489,4,req_503946,GPT-4v
task_Server1_train_0_490,0,req_1008538,ChatGPT
task_Server1_train_0_490,1,req_242359,ChatGPT
task_Server1_train_0_490,2,req_188711,ChatGPT
task_Server1_train_0_490,3,req_490126,GPT-4v
task_Server1_train_0_490,4,req_233609,GPT-4v
task_Server1_train_0_491,0,req_1386916,ChatGPT
task_Server1_train_0_491,1,req_1211084,GPT-4
task_Server1_train_0_491,2,req_1161300,GPT-4
task_Server1_train_0_491,3,req_50462,ChatGPT
task_Server1_train_0_491,4,req_1374540,ChatGPT
task_Server1_train_0_492,0,req_1415934,ChatGPT
task_Server1_train_0_492,1,req_1011239,ChatGPT
task_Server1_train_0_492,2,req_585770,GPT-4v
task_Server1_train_0_492,3,req_1154383,GPT-4v
task_Server1_train_0_492,4,req_784600,GPT-4v
task_Server1_train_0_493,0,req_69538,ChatGPT
task_Server1_train_0_493,1,req_130204,ChatGPT
task_Server1_train_0_493,2,req_1233636,ChatGPT
task_Server1_train_0_493,3,req_371707,GPT-4v
task_Server1_train_0_493,4,req_1224668,ChatGPT
task_Server1_train_0_494,0,req_1318555,GPT-4
task_Server1_train_0_494,1,req_545575,GPT-4
task_Server1_train_0_494,2,req_937044,ChatGPT
task_Server1_train_0_494,3,req_38724,ChatGPT
task_Server1_train_0_494,4,req_1087044,ChatGPT
task_Server1_train_0_495,0,req_1345354,GPT-4
task_Server1_train_0_495,1,req_570961,ChatGPT
task_Server1_train_0_495,2,req_1039200,GPT-4v
task_Server1_train_0_495,3,req_958682,GPT-4v
task_Server1_train_0_495,4,req_759894,ChatGPT
task_Server1_train_0_496,0,req_776910,ChatGPT
task_Server1_train_0_496,1,req_1248738,ChatGPT
task_Server1_train_0_496,2,req_1012827,ChatGPT
task_Server1_train_0_496,3,req_223524,ChatGPT
task_Server1_train_0_496,4,req_1293289,GPT-4v
task_Server1_train_0_497,0,req_912178,GPT-4
task_Server1_train_0_497,1,req_395298,ChatGPT
task_Server1_train_0_497,2,req_1341856,GPT-4
task_Server1_train_0_497,3,req_45246,GPT-4v
task_Server1_train_0_497,4,req_765858,ChatGPT
task_Server1_train_0_498,0,req_408054,GPT-4
task_Server1_train_0_498,1,req_124186,ChatGPT
task_Server1_train_0_498,2,req_552555,ChatGPT
task_Server1_train_0_498,3,req_1383341,ChatGPT
task_Server1_train_0_498,4,req_996399,GPT-4v
task_Server1_train_0_499,0,req_544070,GPT-4
task_Server1_train_0_499,1,req_1401876,GPT-4v
task_Server1_train_0_499,2,req_384529,ChatGPT
task_Server1_train_0_499,3,req_1340743,GPT-4v
task_Server1_train_0_499,4,req_199143,GPT-4v
task_Server1_train_0_500,0,req_747681,GPT-4
task_Server1_train_0_500,1,req_391220,ChatGPT
task_Server1_train_0_500,2,req_444400,ChatGPT
task_Server1_train_0_500,3,req_409433,GPT-4v
task_Server1_train_0_500,4,req_47846,GPT-4v
task_Server1_train_0_501,0,req_1340313,ChatGPT
task_Server1_train_0_501,1,req_1064253,GPT-4
task_Server1_train_0_501,2,req_1418189,GPT-4
task_Server1_train_0_501,3,req_102301,ChatGPT
task_Server1_train_0_501,4,req_616152,ChatGPT
task_Server1_train_0_502,0,req_16664,ChatGPT
task_Server1_train_0_502,1,req_934395,ChatGPT
task_Server1_train_0_502,2,req_1061048,ChatGPT
task_Server1_train_0_502,3,req_737715,GPT-4v
task_Server1_train_0_502,4,req_950446,GPT-4v
task_Server1_train_0_503,0,req_110510,ChatGPT
task_Server1_train_0_503,1,req_939119,ChatGPT
task_Server1_train_0_503,2,req_6694,GPT-4v
task_Server1_train_0_503,3,req_273097,ChatGPT
task_Server1_train_0_503,4,req_1276928,ChatGPT
task_Server1_train_0_504,0,req_1002687,ChatGPT
task_Server1_train_0_504,1,req_266279,ChatGPT
task_Server1_train_0_504,2,req_563961,GPT-4
task_Server1_train_0_504,3,req_281044,ChatGPT
task_Server1_train_0_504,4,req_310973,ChatGPT
task_Server1_train_0_505,0,req_1349587,GPT-4
task_Server1_train_0_505,1,req_634760,GPT-4
task_Server1_train_0_505,2,req_1171325,GPT-4
task_Server1_train_0_505,3,req_287698,GPT-4v
task_Server1_train_0_505,4,req_267089,ChatGPT
task_Server1_train_0_506,0,req_569986,ChatGPT
task_Server1_train_0_506,1,req_1083834,GPT-4
task_Server1_train_0_506,2,req_487728,GPT-4v
task_Server1_train_0_506,3,req_1266659,ChatGPT
task_Server1_train_0_506,4,req_592224,GPT-4v
task_Server1_train_0_507,0,req_1231217,GPT-4
task_Server1_train_0_507,1,req_706498,GPT-4
task_Server1_train_0_507,2,req_480447,ChatGPT
task_Server1_train_0_507,3,req_528332,ChatGPT
task_Server1_train_0_507,4,req_859762,GPT-4v
task_Server1_train_0_508,0,req_136812,ChatGPT
task_Server1_train_0_508,1,req_429206,GPT-4
task_Server1_train_0_508,2,req_1000337,GPT-4v
task_Server1_train_0_508,3,req_974346,ChatGPT
task_Server1_train_0_508,4,req_469854,ChatGPT
task_Server1_train_0_509,0,req_607182,ChatGPT
task_Server1_train_0_509,1,req_1313054,GPT-4
task_Server1_train_0_509,2,req_1416467,ChatGPT
task_Server1_train_0_509,3,req_1105710,ChatGPT
task_Server1_train_0_509,4,req_686345,ChatGPT
task_Server1_train_0_510,0,req_1248474,ChatGPT
task_Server1_train_0_510,1,req_360007,ChatGPT
task_Server1_train_0_510,2,req_1248,GPT-4v
task_Server1_train_0_510,3,req_1029998,ChatGPT
task_Server1_train_0_510,4,req_770426,GPT-4v
task_Server1_train_0_511,0,req_843072,GPT-4
task_Server1_train_0_511,1,req_371658,ChatGPT
task_Server1_train_0_511,2,req_1377011,GPT-4v
task_Server1_train_0_511,3,req_553362,ChatGPT
task_Server1_train_0_511,4,req_879233,GPT-4v
task_Server1_train_0_512,0,req_631987,GPT-4
task_Server1_train_0_512,1,req_831078,ChatGPT
task_Server1_train_0_512,2,req_966166,ChatGPT
task_Server1_train_0_512,3,req_366981,ChatGPT
task_Server1_train_0_512,4,req_262922,GPT-4v
task_Server1_train_0_513,0,req_5275,ChatGPT
task_Server1_train_0_513,1,req_264071,ChatGPT
task_Server1_train_0_513,2,req_346805,ChatGPT
task_Server1_train_0_513,3,req_1340285,GPT-4v
task_Server1_train_0_513,4,req_504492,ChatGPT
task_Server1_train_0_514,0,req_322762,ChatGPT
task_Server1_train_0_514,1,req_1175451,GPT-4
task_Server1_train_0_514,2,req_990920,ChatGPT
task_Server1_train_0_514,3,req_177370,GPT-4v
task_Server1_train_0_514,4,req_438614,ChatGPT
task_Server1_train_0_515,0,req_693679,GPT-4
task_Server1_train_0_515,1,req_92165,ChatGPT
task_Server1_train_0_515,2,req_694979,GPT-4
task_Server1_train_0_515,3,req_1229938,GPT-4
task_Server1_train_0_515,4,req_912072,GPT-4v
task_Server1_train_0_516,0,req_1267237,GPT-4
task_Server1_train_0_516,1,req_883638,ChatGPT
task_Server1_train_0_516,2,req_241053,ChatGPT
task_Server1_train_0_516,3,req_217122,ChatGPT
task_Server1_train_0_516,4,req_1325765,GPT-4v
task_Server1_train_0_517,0,req_1210999,GPT-4
task_Server1_train_0_517,1,req_407432,ChatGPT
task_Server1_train_0_517,2,req_827672,GPT-4v
task_Server1_train_0_517,3,req_36309,GPT-4v
task_Server1_train_0_517,4,req_233794,ChatGPT
task_Server1_train_0_518,0,req_1079594,ChatGPT
task_Server1_train_0_518,1,req_634162,GPT-4
task_Server1_train_0_518,2,req_172591,ChatGPT
task_Server1_train_0_518,3,req_227223,GPT-4v
task_Server1_train_0_518,4,req_55947,ChatGPT
task_Server1_train_0_519,0,req_146747,ChatGPT
task_Server1_train_0_519,1,req_276165,ChatGPT
task_Server1_train_0_519,2,req_869988,GPT-4
task_Server1_train_0_519,3,req_1318413,GPT-4
task_Server1_train_0_519,4,req_833025,GPT-4v
task_Server1_train_0_520,0,req_63892,ChatGPT
task_Server1_train_0_520,1,req_1296263,GPT-4
task_Server1_train_0_520,2,req_864642,GPT-4
task_Server1_train_0_520,3,req_368499,ChatGPT
task_Server1_train_0_520,4,req_429516,GPT-4v
task_Server1_train_0_521,0,req_1136332,GPT-4
task_Server1_train_0_521,1,req_1297660,ChatGPT
task_Server1_train_0_521,2,req_997984,GPT-4v
task_Server1_train_0_521,3,req_197668,ChatGPT
task_Server1_train_0_521,4,req_760479,ChatGPT
task_Server1_train_0_522,0,req_262015,ChatGPT
task_Server1_train_0_522,1,req_702019,GPT-4
task_Server1_train_0_522,2,req_848685,ChatGPT
task_Server1_train_0_522,3,req_659045,ChatGPT
task_Server1_train_0_522,4,req_1418975,GPT-4v
task_Server1_train_0_523,0,req_374790,GPT-4
task_Server1_train_0_523,1,req_1304005,GPT-4
task_Server1_train_0_523,2,req_363004,GPT-4
task_Server1_train_0_523,3,req_1000806,ChatGPT
task_Server1_train_0_523,4,req_529140,ChatGPT
task_Server1_train_0_524,0,req_888999,GPT-4
task_Server1_train_0_524,1,req_1368682,ChatGPT
task_Server1_train_0_524,2,req_790242,GPT-4
task_Server1_train_0_524,3,req_962042,ChatGPT
task_Server1_train_0_524,4,req_225625,ChatGPT
task_Server1_train_0_525,0,req_1137765,GPT-4
task_Server1_train_0_525,1,req_373550,GPT-4
task_Server1_train_0_525,2,req_699570,GPT-4v
task_Server1_train_0_525,3,req_271721,GPT-4v
task_Server1_train_0_525,4,req_689927,ChatGPT
task_Server1_train_0_526,0,req_1085390,ChatGPT
task_Server1_train_0_526,1,req_606187,ChatGPT
task_Server1_train_0_526,2,req_858007,ChatGPT
task_Server1_train_0_526,3,req_1426471,ChatGPT
task_Server1_train_0_526,4,req_410840,GPT-4v
task_Server1_train_0_527,0,req_505317,GPT-4
task_Server1_train_0_527,1,req_263598,ChatGPT
task_Server1_train_0_527,2,req_137526,ChatGPT
task_Server1_train_0_527,3,req_393504,GPT-4v
task_Server1_train_0_527,4,req_885528,ChatGPT
task_Server1_train_0_528,0,req_746669,GPT-4
task_Server1_train_0_528,1,req_276799,GPT-4
task_Server1_train_0_528,2,req_1190797,ChatGPT
task_Server1_train_0_528,3,req_670111,ChatGPT
task_Server1_train_0_528,4,req_593427,GPT-4v
task_Server1_train_0_529,0,req_1401156,ChatGPT
task_Server1_train_0_529,1,req_207472,ChatGPT
task_Server1_train_0_529,2,req_414055,ChatGPT
task_Server1_train_0_529,3,req_909678,ChatGPT
task_Server1_train_0_529,4,req_1008949,ChatGPT
task_Server1_train_0_530,0,req_986805,ChatGPT
task_Server1_train_0_530,1,req_1099340,GPT-4
task_Server1_train_0_530,2,req_666616,ChatGPT
task_Server1_train_0_530,3,req_178001,ChatGPT
task_Server1_train_0_530,4,req_1155910,GPT-4v
task_Server1_train_0_531,0,req_1115550,ChatGPT
task_Server1_train_0_531,1,req_1017145,GPT-4
task_Server1_train_0_531,2,req_55792,ChatGPT
task_Server1_train_0_531,3,req_1313236,GPT-4v
task_Server1_train_0_531,4,req_174677,ChatGPT
task_Server1_train_0_532,0,req_1030038,ChatGPT
task_Server1_train_0_532,1,req_403961,ChatGPT
task_Server1_train_0_532,2,req_841672,GPT-4
task_Server1_train_0_532,3,req_767247,GPT-4
task_Server1_train_0_532,4,req_1407367,ChatGPT
task_Server1_train_0_533,0,req_599502,ChatGPT
task_Server1_train_0_533,1,req_761389,GPT-4
task_Server1_train_0_533,2,req_837941,GPT-4
task_Server1_train_0_533,3,req_282707,GPT-4
task_Server1_train_0_533,4,req_832192,ChatGPT
task_Server1_train_0_534,0,req_886674,GPT-4
task_Server1_train_0_534,1,req_1096134,GPT-4
task_Server1_train_0_534,2,req_8208,ChatGPT
task_Server1_train_0_534,3,req_1321367,ChatGPT
task_Server1_train_0_534,4,req_112484,GPT-4v
task_Server1_train_0_535,0,req_700367,ChatGPT
task_Server1_train_0_535,1,req_790483,GPT-4v
task_Server1_train_0_535,2,req_103571,ChatGPT
task_Server1_train_0_535,3,req_540663,GPT-4v
task_Server1_train_0_535,4,req_493667,GPT-4v
task_Server1_train_0_536,0,req_1025752,GPT-4
task_Server1_train_0_536,1,req_1222119,GPT-4
task_Server1_train_0_536,2,req_1240046,GPT-4
task_Server1_train_0_536,3,req_1123386,ChatGPT
task_Server1_train_0_536,4,req_420810,ChatGPT
task_Server1_train_0_537,0,req_904359,ChatGPT
task_Server1_train_0_537,1,req_631739,ChatGPT
task_Server1_train_0_537,2,req_1346592,ChatGPT
task_Server1_train_0_537,3,req_164916,GPT-4v
task_Server1_train_0_537,4,req_414064,GPT-4v
task_Server1_train_0_538,0,req_696416,GPT-4
task_Server1_train_0_538,1,req_1302573,ChatGPT
task_Server1_train_0_538,2,req_388223,GPT-4v
task_Server1_train_0_538,3,req_489022,GPT-4v
task_Server1_train_0_538,4,req_998389,ChatGPT
task_Server1_train_0_539,0,req_1224497,ChatGPT
task_Server1_train_0_539,1,req_272074,GPT-4
task_Server1_train_0_539,2,req_1240150,GPT-4
task_Server1_train_0_539,3,req_748676,GPT-4
task_Server1_train_0_539,4,req_1274314,GPT-4v
task_Server1_train_0_540,0,req_1229017,GPT-4
task_Server1_train_0_540,1,req_105811,ChatGPT
task_Server1_train_0_540,2,req_623629,GPT-4
task_Server1_train_0_540,3,req_1030930,GPT-4v
task_Server1_train_0_540,4,req_247975,ChatGPT
task_Server1_train_0_541,0,req_1221209,GPT-4
task_Server1_train_0_541,1,req_546740,GPT-4
task_Server1_train_0_541,2,req_1027317,GPT-4
task_Server1_train_0_541,3,req_591081,GPT-4v
task_Server1_train_0_541,4,req_49364,ChatGPT
task_Server1_train_0_542,0,req_1203384,GPT-4
task_Server1_train_0_542,1,req_1213011,GPT-4
task_Server1_train_0_542,2,req_740999,ChatGPT
task_Server1_train_0_542,3,req_786144,GPT-4v
task_Server1_train_0_542,4,req_1230755,ChatGPT
task_Server1_train_0_543,0,req_1233144,ChatGPT
task_Server1_train_0_543,1,req_560252,GPT-4
task_Server1_train_0_543,2,req_362858,GPT-4
task_Server1_train_0_543,3,req_229825,GPT-4v
task_Server1_train_0_543,4,req_1085926,GPT-4v
task_Server1_train_0_544,0,req_1173797,GPT-4
task_Server1_train_0_544,1,req_805540,ChatGPT
task_Server1_train_0_544,2,req_724294,ChatGPT
task_Server1_train_0_544,3,req_467565,GPT-4v
task_Server1_train_0_544,4,req_393691,GPT-4v
task_Server1_train_0_545,0,req_1023390,GPT-4
task_Server1_train_0_545,1,req_1051143,ChatGPT
task_Server1_train_0_545,2,req_1016681,GPT-4v
task_Server1_train_0_545,3,req_315562,ChatGPT
task_Server1_train_0_545,4,req_227028,ChatGPT
task_Server1_train_0_546,0,req_547741,GPT-4
task_Server1_train_0_546,1,req_623656,GPT-4
task_Server1_train_0_546,2,req_693772,GPT-4
task_Server1_train_0_546,3,req_1305229,GPT-4
task_Server1_train_0_546,4,req_498376,ChatGPT
task_Server1_train_0_547,0,req_841375,GPT-4
task_Server1_train_0_547,1,req_267207,ChatGPT
task_Server1_train_0_547,2,req_891709,ChatGPT
task_Server1_train_0_547,3,req_235505,ChatGPT
task_Server1_train_0_547,4,req_990265,ChatGPT
task_Server1_train_0_548,0,req_869471,GPT-4
task_Server1_train_0_548,1,req_1100483,GPT-4
task_Server1_train_0_548,2,req_220348,GPT-4v
task_Server1_train_0_548,3,req_334087,ChatGPT
task_Server1_train_0_548,4,req_880550,ChatGPT
task_Server1_train_0_549,0,req_320296,GPT-4
task_Server1_train_0_549,1,req_958563,ChatGPT
task_Server1_train_0_549,2,req_1329542,GPT-4v
task_Server1_train_0_549,3,req_739499,GPT-4v
task_Server1_train_0_549,4,req_552164,GPT-4v
task_Server1_train_0_550,0,req_467207,ChatGPT
task_Server1_train_0_550,1,req_377928,GPT-4
task_Server1_train_0_550,2,req_643732,ChatGPT
task_Server1_train_0_550,3,req_1011715,ChatGPT
task_Server1_train_0_550,4,req_383906,GPT-4v
task_Server1_train_0_551,0,req_468212,GPT-4
task_Server1_train_0_551,1,req_507660,ChatGPT
