TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server3_train_1_474,train,12.510095587010749,51.404623378863,414,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_475,train,12.378366272537383,50.72389134499677,141,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_476,train,12.38801839195537,50.71509598427442,430,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_477,train,12.384882228095796,50.715626924921516,6,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_478,train,12.378308441542124,50.71499654773446,179,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_479,train,12.38300444617524,50.714735564759195,396,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_480,train,6.95566674303214,49.25020702571111,207,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_481,train,6.95957987945667,49.24410205788018,293,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_482,train,6.957246611640768,49.24523792254175,269,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_483,train,6.956499384700659,49.24971148597237,475,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_484,train,6.954791958692561,49.2478880830414,376,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_485,train,12.312899821179746,52.15363960071856,5,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_486,train,12.309140900243127,52.15422780420434,318,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_487,train,12.310705372333713,52.158384404056555,105,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_488,train,12.305193314064677,52.155031474077674,126,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_489,train,12.314043833090981,52.157251905666804,449,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_490,train,13.224427821666287,51.236535807144556,114,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_491,train,13.22629344078538,51.23507791137322,102,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_492,train,13.224812403859143,51.23442768968727,305,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_493,train,13.219380908730818,51.24176371015353,149,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_494,train,13.21912229326062,51.23885554187189,284,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_495,train,8.620143754584266,47.98365058524277,237,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_496,train,8.620690079400461,47.97639956360007,133,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_497,train,8.623168081752945,47.97989822170921,34,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_498,train,8.620525374927464,47.978765506150644,527,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_499,train,8.620604016833688,47.98201013626261,447,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_500,train,11.291693754647625,53.46355591153756,254,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_501,train,11.292507056869363,53.465321644894544,85,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_502,train,11.290836522313995,53.46582699659119,301,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_503,train,11.29121919924898,53.46687690302431,105,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_504,train,11.288557260681324,53.45997546116916,544,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_505,train,10.200046352700028,50.013549441186925,1,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_506,train,10.201453929094596,50.01786757679764,270,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_507,train,10.204589024513856,50.01673664337113,340,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_508,train,10.2050396305833,50.02099867559038,47,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_509,train,10.20538762090431,50.01864580464405,493,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_510,train,9.264471330810743,48.78388039088509,124,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_511,train,9.261032653300518,48.78954471732568,141,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_512,train,9.26839325144743,48.78634528929129,1,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_513,train,9.260973919426439,48.785174676844655,78,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_514,train,9.267284039161229,48.785145184407114,237,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_515,train,8.570431589476057,51.90751733276059,443,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_516,train,8.578257221749379,51.90557873148608,160,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_517,train,8.577949092678285,51.90354445874778,212,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_518,train,8.572876373796083,51.89912864843652,451,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_519,train,8.577235597889763,51.90207413886562,106,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_520,train,9.525680796382815,50.78495859496855,471,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_521,train,9.529999276692838,50.7907237920584,246,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_522,train,9.530602029024092,50.78567123573485,339,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_523,train,9.52695259427929,50.79227820669032,378,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_524,train,9.523631183604813,50.78607738379411,20,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_525,train,8.452104925412225,52.07489351458253,187,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_526,train,8.449607600636545,52.06652963233852,128,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_527,train,8.456828146896981,52.06694434091314,262,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_528,train,8.4578306209872,52.06882263699651,171,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_529,train,8.456692442538365,52.07182435777316,227,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_530,train,8.040796578921631,48.52127652817694,406,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_531,train,8.036004123939437,48.52292642359857,243,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_532,train,8.041408164953582,48.52205764187152,423,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_533,train,8.038709190027408,48.5186315893386,459,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_534,train,8.043613538163958,48.526685092427385,101,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_535,train,8.641782466877968,50.60634801371538,56,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_536,train,8.637419503312115,50.61036527461947,312,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_537,train,8.635378707913558,50.60600128063189,225,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_538,train,8.636281313908595,50.61276981131087,238,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_539,train,8.635515986933585,50.60671274747329,84,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_540,train,7.717373306970191,49.46773081496778,157,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_541,train,7.716798332823627,49.466958198159844,65,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_542,train,7.7141520261602485,49.46401444539985,118,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_543,train,7.717026883097673,49.459603675997116,342,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_544,train,7.716155546036817,49.46187115466218,341,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_545,train,9.276026861767074,48.78489717147014,277,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_546,train,9.271805953757854,48.78214887998891,279,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_547,train,9.278366798260924,48.782757572780284,471,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_548,train,9.277292312460725,48.784313369497745,319,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_549,train,9.273212362716986,48.78697674065935,15,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_550,train,6.544146965940087,51.693056053984684,518,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_551,train,6.547828591202295,51.685443099598224,18,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_552,train,6.547672511682671,51.69218302187387,367,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_553,train,6.540488921407966,51.68981117110792,59,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_554,train,6.548068785432354,51.68537882860264,433,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_555,train,10.696130925019428,52.25482789531996,109,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_556,train,10.703034955957891,52.248055382308536,85,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_557,train,10.694760447838052,52.25186512655438,258,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_558,train,10.694843398781728,52.254468711432075,337,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_559,train,10.697076411660676,52.2494195614073,119,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_560,train,7.530366604578789,50.27687542113506,380,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_561,train,7.528412842326311,50.2761594167746,98,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_562,train,7.533446824488602,50.278698762737335,96,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_563,train,7.531738457596364,50.27456636431206,531,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_564,train,7.5313839143228964,50.279167003752825,116,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_565,train,9.678937216713576,52.40194747047671,256,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_566,train,9.674879630493324,52.40123467965989,61,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_567,train,9.682177956060977,52.39236621126062,336,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_568,train,9.682428679956372,52.39476171375136,398,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_569,train,9.67443190955035,52.39941486034129,508,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_570,train,12.379975960768288,51.32130794099794,168,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_571,train,12.381703372888905,51.32752706572366,110,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_572,train,12.378101034383478,51.32640233011699,253,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_573,train,12.373200707026015,51.31960425499346,12,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_574,train,12.376592886577649,51.32825869602781,232,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_575,train,7.758827639530839,47.56748652075335,370,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_576,train,7.756455360042736,47.566542893502834,142,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_577,train,7.759166127394993,47.56368364901298,17,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_578,train,7.757007642228265,47.56419067361535,384,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_579,train,7.7607323937665145,47.570727239671974,278,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_580,train,6.990383579533663,50.968826373385944,206,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_581,train,6.991612406208608,50.968234139800245,276,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_582,train,6.987471077210791,50.972411956852014,199,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_583,train,6.9857508636090735,50.96748503316127,409,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_584,train,6.990315851645944,50.96925273149655,299,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_585,train,7.709960552947394,49.523742050343394,152,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_586,train,7.712776364903869,49.52728172352051,196,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_587,train,7.709763637632231,49.520116632314426,332,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_588,train,7.709371183947139,49.52368117122442,472,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_589,train,7.713012036102305,49.52204007719893,450,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_590,train,11.677157435158515,52.231340247571694,332,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_591,train,11.678824066789504,52.235405743323945,14,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_592,train,11.680171641468526,52.237040056633475,59,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_593,train,11.677823729342956,52.23104253195785,164,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_594,train,11.673329401599217,52.23215941276795,242,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_595,train,8.068372148842705,48.50344794631238,324,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_596,train,8.067955573220381,48.5052868092362,197,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_597,train,8.066158521781828,48.50284732055069,241,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_598,train,8.0644378882529,48.50302060785972,282,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_599,train,8.06616940110954,48.497446754094966,232,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_600,train,8.589652785928681,48.023514084747006,22,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_601,train,8.58752568508843,48.03136797072786,393,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_602,train,8.580259174541704,48.032632724261276,279,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_603,train,8.58776824474983,48.028316812842625,327,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_604,train,8.587032844758198,48.02760367403629,42,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_605,train,11.320010847033181,47.639420429262366,189,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_606,train,11.31530235062023,47.63977320572296,275,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_607,train,11.323369185617995,47.640341113799884,234,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_608,train,11.31890142339576,47.64056787755949,441,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_609,train,11.320071782214686,47.63566864052522,390,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_610,train,8.6912393783877,51.68187420385077,373,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_611,train,8.691537589373686,51.68795977301188,13,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_612,train,8.688176258108308,51.685568162446145,102,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_613,train,8.690846812725962,51.68803911392675,378,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_614,train,8.691151413394888,51.68040997164633,118,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_615,train,9.958078866661095,53.5357769077973,320,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_616,train,9.960111677018372,53.53794036469395,405,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_617,train,9.957366309451276,53.53280327466186,389,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_618,train,9.957003439729165,53.5340749197809,113,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_619,train,9.958318242072416,53.54064092814212,24,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_620,train,9.670526283908217,49.68609395692321,148,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_621,train,9.672082029985814,49.69367394911903,7,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_622,train,9.673444200173002,49.685478580004435,279,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_623,train,9.666729706955532,49.689648090834915,362,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_624,train,9.67347865191738,49.69283082016723,398,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_625,train,8.014036818657374,48.55210097421884,607,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_626,train,8.009671898738002,48.55253675970005,544,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server3_train_1_627,train,8.014963271529474,48.54515613374492,251,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server3_train_1_628,train,8.008532227426358,48.5540774990833,250,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server3_train_1_629,train,8.008115603394216,48.54836141031222,136,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_630,train,13.034361928901774,52.47017573067301,371,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_631,train,13.035151827943134,52.46789731814283,272,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_632,train,13.03771724380405,52.467011929902654,180,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_633,train,13.035260984064456,52.46288758115277,235,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_634,train,13.041864325345975,52.46588004771661,104,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_635,train,12.892409929094503,50.88440934183624,150,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_636,train,12.895799655692455,50.88386084264461,27,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_637,train,12.888699640602152,50.87673968023019,357,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server3_train_1_638,train,12.896809435212642,50.87701138749145,279,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server3_train_1_639,train,12.890596913623476,50.88443287318785,301,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server3_train_1_640,train,8.8166632535947,48.83195786944333,458,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
