TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server3_train_1_650,0,req_8401,GPT-4
task_Server3_train_1_650,1,req_1143716,GPT-4
task_Server3_train_1_650,2,req_145963,ChatGPT
task_Server3_train_1_650,3,req_1397508,GPT-4v
task_Server3_train_1_650,4,req_1062772,GPT-4v
task_Server3_train_1_651,0,req_85235,ChatGPT
task_Server3_train_1_651,1,req_67455,ChatGPT
task_Server3_train_1_651,2,req_3248,GPT-4v
task_Server3_train_1_651,3,req_264406,ChatGPT
task_Server3_train_1_651,4,req_744071,GPT-4v
task_Server3_train_1_652,0,req_520065,ChatGPT
task_Server3_train_1_652,1,req_25034,ChatGPT
task_Server3_train_1_652,2,req_1346088,GPT-4v
task_Server3_train_1_652,3,req_288289,ChatGPT
task_Server3_train_1_652,4,req_112675,ChatGPT
task_Server3_train_1_653,0,req_1210172,GPT-4
task_Server3_train_1_653,1,req_842104,GPT-4
task_Server3_train_1_653,2,req_825388,ChatGPT
task_Server3_train_1_653,3,req_520040,ChatGPT
task_Server3_train_1_653,4,req_591354,GPT-4v
task_Server3_train_1_654,0,req_1137954,ChatGPT
task_Server3_train_1_654,1,req_696933,GPT-4
task_Server3_train_1_654,2,req_391708,ChatGPT
task_Server3_train_1_654,3,req_324676,GPT-4v
task_Server3_train_1_654,4,req_12520,ChatGPT
task_Server3_train_1_655,0,req_489113,ChatGPT
task_Server3_train_1_655,1,req_75582,ChatGPT
task_Server3_train_1_655,2,req_65361,GPT-4v
task_Server3_train_1_655,3,req_1258665,GPT-4v
task_Server3_train_1_655,4,req_575422,GPT-4v
task_Server3_train_1_656,0,req_317549,ChatGPT
task_Server3_train_1_656,1,req_271946,GPT-4
task_Server3_train_1_656,2,req_1089632,ChatGPT
task_Server3_train_1_656,3,req_309335,GPT-4v
task_Server3_train_1_656,4,req_135928,GPT-4v
task_Server3_train_1_657,0,req_748103,GPT-4
task_Server3_train_1_657,1,req_1100200,GPT-4
task_Server3_train_1_657,2,req_7930,ChatGPT
task_Server3_train_1_657,3,req_1314535,GPT-4v
task_Server3_train_1_657,4,req_15817,GPT-4v
task_Server3_train_1_658,0,req_839600,GPT-4
task_Server3_train_1_658,1,req_1220293,GPT-4
task_Server3_train_1_658,2,req_97352,ChatGPT
task_Server3_train_1_658,3,req_668284,ChatGPT
task_Server3_train_1_658,4,req_637497,ChatGPT
task_Server3_train_1_659,0,req_993234,ChatGPT
task_Server3_train_1_659,1,req_1300212,GPT-4
task_Server3_train_1_659,2,req_573728,ChatGPT
task_Server3_train_1_659,3,req_237855,GPT-4v
task_Server3_train_1_659,4,req_677710,ChatGPT
task_Server3_train_1_660,0,req_891148,ChatGPT
task_Server3_train_1_660,1,req_96308,ChatGPT
task_Server3_train_1_660,2,req_1180413,ChatGPT
task_Server3_train_1_660,3,req_708423,ChatGPT
task_Server3_train_1_660,4,req_99079,ChatGPT
task_Server3_train_1_661,0,req_672085,ChatGPT
task_Server3_train_1_661,1,req_1012201,ChatGPT
task_Server3_train_1_661,2,req_1208310,GPT-4
task_Server3_train_1_661,3,req_1181269,ChatGPT
task_Server3_train_1_661,4,req_849231,ChatGPT
task_Server3_train_1_662,0,req_935460,ChatGPT
task_Server3_train_1_662,1,req_1128348,GPT-4v
task_Server3_train_1_662,2,req_754228,ChatGPT
task_Server3_train_1_662,3,req_279937,GPT-4v
task_Server3_train_1_662,4,req_464884,ChatGPT
task_Server3_train_1_663,0,req_1239762,GPT-4
task_Server3_train_1_663,1,req_1180640,ChatGPT
task_Server3_train_1_663,2,req_1217252,GPT-4
task_Server3_train_1_663,3,req_1045840,GPT-4v
task_Server3_train_1_663,4,req_1341122,GPT-4v
task_Server3_train_1_664,0,req_1235594,ChatGPT
task_Server3_train_1_664,1,req_424193,GPT-4
task_Server3_train_1_664,2,req_921956,ChatGPT
task_Server3_train_1_664,3,req_1097550,GPT-4
task_Server3_train_1_664,4,req_913484,ChatGPT
task_Server3_train_1_665,0,req_1279223,GPT-4
task_Server3_train_1_665,1,req_226833,GPT-4v
task_Server3_train_1_665,2,req_544936,GPT-4v
task_Server3_train_1_665,3,req_1182143,GPT-4v
task_Server3_train_1_665,4,req_1363857,GPT-4v
task_Server3_train_1_666,0,req_150577,ChatGPT
task_Server3_train_1_666,1,req_1251595,GPT-4
task_Server3_train_1_666,2,req_1143265,ChatGPT
task_Server3_train_1_666,3,req_1254695,ChatGPT
task_Server3_train_1_666,4,req_64873,ChatGPT
task_Server3_train_1_667,0,req_1148159,GPT-4
task_Server3_train_1_667,1,req_1312908,GPT-4
task_Server3_train_1_667,2,req_213709,ChatGPT
task_Server3_train_1_667,3,req_994221,ChatGPT
task_Server3_train_1_667,4,req_927525,GPT-4v
task_Server3_train_1_668,0,req_697850,GPT-4
task_Server3_train_1_668,1,req_850291,GPT-4v
task_Server3_train_1_668,2,req_307924,GPT-4v
task_Server3_train_1_668,3,req_1285422,GPT-4v
task_Server3_train_1_668,4,req_1119268,ChatGPT
task_Server3_train_1_669,0,req_289092,ChatGPT
task_Server3_train_1_669,1,req_494111,GPT-4v
task_Server3_train_1_669,2,req_261660,ChatGPT
task_Server3_train_1_669,3,req_813475,ChatGPT
task_Server3_train_1_669,4,req_818830,ChatGPT
task_Server3_train_1_670,0,req_29056,ChatGPT
task_Server3_train_1_670,1,req_692100,GPT-4
task_Server3_train_1_670,2,req_75899,ChatGPT
task_Server3_train_1_670,3,req_158761,GPT-4v
task_Server3_train_1_670,4,req_1169663,ChatGPT
task_Server3_train_1_671,0,req_851514,ChatGPT
task_Server3_train_1_671,1,req_279015,ChatGPT
task_Server3_train_1_671,2,req_291265,ChatGPT
task_Server3_train_1_671,3,req_149487,ChatGPT
task_Server3_train_1_671,4,req_252894,GPT-4v
task_Server3_train_1_672,0,req_363019,GPT-4
task_Server3_train_1_672,1,req_959168,ChatGPT
task_Server3_train_1_672,2,req_1389358,ChatGPT
task_Server3_train_1_672,3,req_520692,GPT-4v
task_Server3_train_1_672,4,req_185987,ChatGPT
task_Server3_train_1_673,0,req_744526,GPT-4
task_Server3_train_1_673,1,req_539660,GPT-4v
task_Server3_train_1_673,2,req_107730,ChatGPT
task_Server3_train_1_673,3,req_113767,GPT-4v
task_Server3_train_1_673,4,req_74857,GPT-4v
task_Server3_train_1_674,0,req_297653,ChatGPT
task_Server3_train_1_674,1,req_1371654,ChatGPT
task_Server3_train_1_674,2,req_721814,ChatGPT
task_Server3_train_1_674,3,req_847883,GPT-4v
task_Server3_train_1_674,4,req_1076332,ChatGPT
task_Server3_train_1_675,0,req_778024,ChatGPT
task_Server3_train_1_675,1,req_328231,ChatGPT
task_Server3_train_1_675,2,req_191643,ChatGPT
task_Server3_train_1_675,3,req_183044,GPT-4v
task_Server3_train_1_675,4,req_581878,GPT-4v
task_Server3_train_1_676,0,req_705377,ChatGPT
task_Server3_train_1_676,1,req_762297,GPT-4
task_Server3_train_1_676,2,req_332629,ChatGPT
task_Server3_train_1_676,3,req_269573,ChatGPT
task_Server3_train_1_676,4,req_1014165,ChatGPT
task_Server3_train_1_677,0,req_384346,ChatGPT
task_Server3_train_1_677,1,req_1213976,GPT-4
task_Server3_train_1_677,2,req_497068,ChatGPT
task_Server3_train_1_677,3,req_1378434,ChatGPT
task_Server3_train_1_677,4,req_1048296,GPT-4v
task_Server3_train_1_678,0,req_1021612,GPT-4
task_Server3_train_1_678,1,req_1423131,ChatGPT
task_Server3_train_1_678,2,req_704901,ChatGPT
task_Server3_train_1_678,3,req_815398,ChatGPT
task_Server3_train_1_678,4,req_915560,ChatGPT
task_Server3_train_1_679,0,req_1095675,GPT-4
task_Server3_train_1_679,1,req_566712,ChatGPT
task_Server3_train_1_679,2,req_584711,ChatGPT
task_Server3_train_1_679,3,req_931288,GPT-4v
task_Server3_train_1_679,4,req_1303084,ChatGPT
task_Server3_train_1_680,0,req_1198761,GPT-4
task_Server3_train_1_680,1,req_739551,ChatGPT
task_Server3_train_1_680,2,req_1426926,ChatGPT
task_Server3_train_1_680,3,req_278963,ChatGPT
task_Server3_train_1_680,4,req_1035866,GPT-4v
task_Server3_train_1_681,0,req_1028051,GPT-4
task_Server3_train_1_681,1,req_603995,GPT-4
task_Server3_train_1_681,2,req_642041,ChatGPT
task_Server3_train_1_681,3,req_155333,ChatGPT
task_Server3_train_1_681,4,req_915918,GPT-4v
task_Server3_train_1_682,0,req_563463,GPT-4
task_Server3_train_1_682,1,req_1348002,GPT-4
task_Server3_train_1_682,2,req_462333,GPT-4
task_Server3_train_1_682,3,req_1312944,GPT-4
task_Server3_train_1_682,4,req_484339,ChatGPT
task_Server3_train_1_683,0,req_629447,GPT-4
task_Server3_train_1_683,1,req_40014,ChatGPT
task_Server3_train_1_683,2,req_1187720,ChatGPT
task_Server3_train_1_683,3,req_700052,GPT-4
task_Server3_train_1_683,4,req_467437,ChatGPT
task_Server3_train_1_684,0,req_1207107,GPT-4
task_Server3_train_1_684,1,req_374012,GPT-4
task_Server3_train_1_684,2,req_183978,ChatGPT
task_Server3_train_1_684,3,req_699339,GPT-4
task_Server3_train_1_684,4,req_429320,ChatGPT
task_Server3_train_1_685,0,req_653672,ChatGPT
task_Server3_train_1_685,1,req_86104,ChatGPT
task_Server3_train_1_685,2,req_908996,ChatGPT
task_Server3_train_1_685,3,req_449655,GPT-4v
task_Server3_train_1_685,4,req_1123382,ChatGPT
task_Server3_train_1_686,0,req_620940,GPT-4
task_Server3_train_1_686,1,req_628215,ChatGPT
task_Server3_train_1_686,2,req_127614,ChatGPT
task_Server3_train_1_686,3,req_188823,ChatGPT
task_Server3_train_1_686,4,req_492156,ChatGPT
task_Server3_train_1_687,0,req_1265989,GPT-4
task_Server3_train_1_687,1,req_749693,GPT-4
task_Server3_train_1_687,2,req_1203708,ChatGPT
task_Server3_train_1_687,3,req_690054,GPT-4
task_Server3_train_1_687,4,req_307951,ChatGPT
task_Server3_train_1_688,0,req_1287708,GPT-4
task_Server3_train_1_688,1,req_756758,ChatGPT
task_Server3_train_1_688,2,req_536118,GPT-4
task_Server3_train_1_688,3,req_501790,GPT-4v
task_Server3_train_1_688,4,req_287823,ChatGPT
task_Server3_train_1_689,0,req_721644,ChatGPT
task_Server3_train_1_689,1,req_18014,GPT-4
task_Server3_train_1_689,2,req_1129966,ChatGPT
task_Server3_train_1_689,3,req_1264491,GPT-4
task_Server3_train_1_689,4,req_1373559,ChatGPT
task_Server3_train_1_690,0,req_540764,GPT-4
task_Server3_train_1_690,1,req_162749,ChatGPT
task_Server3_train_1_690,2,req_1289806,GPT-4
task_Server3_train_1_690,3,req_1013249,ChatGPT
task_Server3_train_1_690,4,req_1110047,ChatGPT
task_Server3_train_1_691,0,req_872300,GPT-4
task_Server3_train_1_691,1,req_837493,ChatGPT
task_Server3_train_1_691,2,req_525838,GPT-4v
task_Server3_train_1_691,3,req_753582,ChatGPT
task_Server3_train_1_691,4,req_887477,ChatGPT
task_Server3_train_1_692,0,req_756850,ChatGPT
task_Server3_train_1_692,1,req_1406825,GPT-4v
task_Server3_train_1_692,2,req_370918,GPT-4v
task_Server3_train_1_692,3,req_554927,GPT-4v
task_Server3_train_1_692,4,req_48824,ChatGPT
task_Server3_train_1_693,0,req_845735,GPT-4
task_Server3_train_1_693,1,req_967793,ChatGPT
task_Server3_train_1_693,2,req_1398868,GPT-4v
task_Server3_train_1_693,3,req_739100,GPT-4v
task_Server3_train_1_693,4,req_1136325,ChatGPT
task_Server3_train_1_694,0,req_688657,GPT-4
task_Server3_train_1_694,1,req_471445,ChatGPT
task_Server3_train_1_694,2,req_118604,ChatGPT
task_Server3_train_1_694,3,req_920170,ChatGPT
task_Server3_train_1_694,4,req_871528,GPT-4v
task_Server3_train_1_695,0,req_696561,GPT-4
task_Server3_train_1_695,1,req_186705,ChatGPT
task_Server3_train_1_695,2,req_393386,GPT-4v
task_Server3_train_1_695,3,req_604230,GPT-4v
task_Server3_train_1_695,4,req_438869,GPT-4v
task_Server3_train_1_696,0,req_1253498,ChatGPT
task_Server3_train_1_696,1,req_672622,ChatGPT
task_Server3_train_1_696,2,req_1160700,ChatGPT
task_Server3_train_1_696,3,req_618186,GPT-4
task_Server3_train_1_696,4,req_439963,GPT-4v
task_Server3_train_1_697,0,req_1200178,GPT-4
task_Server3_train_1_697,1,req_529878,ChatGPT
task_Server3_train_1_697,2,req_1226507,ChatGPT
task_Server3_train_1_697,3,req_602199,ChatGPT
task_Server3_train_1_697,4,req_1007928,ChatGPT
task_Server3_train_1_698,0,req_400006,GPT-4
task_Server3_train_1_698,1,req_517001,ChatGPT
task_Server3_train_1_698,2,req_234209,ChatGPT
task_Server3_train_1_698,3,req_305976,GPT-4v
task_Server3_train_1_698,4,req_336950,ChatGPT
task_Server3_train_1_699,0,req_1240206,GPT-4
task_Server3_train_1_699,1,req_1219396,GPT-4
task_Server3_train_1_699,2,req_924987,GPT-4v
task_Server3_train_1_699,3,req_204995,GPT-4v
task_Server3_train_1_699,4,req_804973,ChatGPT
task_Server3_train_1_700,0,req_17670,GPT-4
task_Server3_train_1_700,1,req_715371,GPT-4
task_Server3_train_1_700,2,req_550634,ChatGPT
task_Server3_train_1_700,3,req_1090973,ChatGPT
task_Server3_train_1_700,4,req_964557,ChatGPT
task_Server3_train_1_701,0,req_506776,GPT-4
task_Server3_train_1_701,1,req_730086,ChatGPT
task_Server3_train_1_701,2,req_878493,GPT-4
task_Server3_train_1_701,3,req_108290,GPT-4v
task_Server3_train_1_701,4,req_13855,ChatGPT
task_Server3_train_1_702,0,req_1313165,GPT-4
task_Server3_train_1_702,1,req_107319,ChatGPT
task_Server3_train_1_702,2,req_823931,GPT-4v
task_Server3_train_1_702,3,req_939352,ChatGPT
task_Server3_train_1_702,4,req_1013326,GPT-4v
task_Server3_train_1_703,0,req_202195,ChatGPT
task_Server3_train_1_703,1,req_252287,ChatGPT
task_Server3_train_1_703,2,req_705495,GPT-4
task_Server3_train_1_703,3,req_211534,GPT-4v
task_Server3_train_1_703,4,req_485532,GPT-4v
task_Server3_train_1_704,0,req_1318850,GPT-4
task_Server3_train_1_704,1,req_23539,ChatGPT
task_Server3_train_1_704,2,req_136541,ChatGPT
task_Server3_train_1_704,3,req_1354902,ChatGPT
task_Server3_train_1_704,4,req_347864,ChatGPT
task_Server3_train_1_705,0,req_817498,GPT-4
task_Server3_train_1_705,1,req_1020748,GPT-4
task_Server3_train_1_705,2,req_13015,GPT-4
task_Server3_train_1_705,3,req_1216007,GPT-4
task_Server3_train_1_705,4,req_471694,ChatGPT
task_Server3_train_1_706,0,req_257223,ChatGPT
task_Server3_train_1_706,1,req_1340998,GPT-4
task_Server3_train_1_706,2,req_357474,ChatGPT
task_Server3_train_1_706,3,req_921490,ChatGPT
task_Server3_train_1_706,4,req_333779,GPT-4v
task_Server3_train_1_707,0,req_385516,GPT-4
task_Server3_train_1_707,1,req_376849,GPT-4
task_Server3_train_1_707,2,req_1172055,GPT-4
task_Server3_train_1_707,3,req_226184,ChatGPT
task_Server3_train_1_707,4,req_501136,GPT-4v
task_Server3_train_1_708,0,req_696353,GPT-4
task_Server3_train_1_708,1,req_1210614,GPT-4
task_Server3_train_1_708,2,req_1025483,ChatGPT
task_Server3_train_1_708,3,req_948358,GPT-4v
task_Server3_train_1_708,4,req_308292,GPT-4v
task_Server3_train_1_709,0,req_820428,ChatGPT
task_Server3_train_1_709,1,req_1148868,GPT-4
task_Server3_train_1_709,2,req_99480,ChatGPT
task_Server3_train_1_709,3,req_977670,GPT-4v
task_Server3_train_1_709,4,req_713885,ChatGPT
task_Server3_train_1_710,0,req_1217255,GPT-4
task_Server3_train_1_710,1,req_556709,ChatGPT
task_Server3_train_1_710,2,req_1285726,ChatGPT
task_Server3_train_1_710,3,req_753102,GPT-4v
task_Server3_train_1_710,4,req_837538,ChatGPT
task_Server3_train_1_711,0,req_1264665,GPT-4
task_Server3_train_1_711,1,req_794333,ChatGPT
task_Server3_train_1_711,2,req_503953,ChatGPT
task_Server3_train_1_711,3,req_1354593,ChatGPT
task_Server3_train_1_711,4,req_383725,ChatGPT
task_Server3_train_1_712,0,req_1242313,ChatGPT
task_Server3_train_1_712,1,req_702734,GPT-4
task_Server3_train_1_712,2,req_485739,GPT-4v
task_Server3_train_1_712,3,req_144402,ChatGPT
task_Server3_train_1_712,4,req_1025188,ChatGPT
task_Server3_train_1_713,0,req_1188051,ChatGPT
task_Server3_train_1_713,1,req_135740,GPT-4v
task_Server3_train_1_713,2,req_479842,GPT-4v
task_Server3_train_1_713,3,req_328559,GPT-4v
task_Server3_train_1_713,4,req_80165,ChatGPT
task_Server3_train_1_714,0,req_322716,ChatGPT
task_Server3_train_1_714,1,req_825039,ChatGPT
task_Server3_train_1_714,2,req_647973,GPT-4v
task_Server3_train_1_714,3,req_1341775,GPT-4v
task_Server3_train_1_714,4,req_307822,ChatGPT
task_Server3_train_1_715,0,req_236287,ChatGPT
task_Server3_train_1_715,1,req_678334,ChatGPT
task_Server3_train_1_715,2,req_144758,GPT-4v
task_Server3_train_1_715,3,req_265611,ChatGPT
task_Server3_train_1_715,4,req_395785,GPT-4v
task_Server3_train_1_716,0,req_1174937,GPT-4
task_Server3_train_1_716,1,req_863274,GPT-4
task_Server3_train_1_716,2,req_468,GPT-4
task_Server3_train_1_716,3,req_789167,ChatGPT
task_Server3_train_1_716,4,req_369061,ChatGPT
task_Server3_train_1_717,0,req_772432,GPT-4
task_Server3_train_1_717,1,req_1245099,GPT-4v
task_Server3_train_1_717,2,req_1142861,GPT-4v
task_Server3_train_1_717,3,req_249059,GPT-4v
task_Server3_train_1_717,4,req_892634,GPT-4v
task_Server3_train_1_718,0,req_153578,ChatGPT
task_Server3_train_1_718,1,req_1026305,ChatGPT
task_Server3_train_1_718,2,req_713825,GPT-4
task_Server3_train_1_718,3,req_693576,GPT-4
task_Server3_train_1_718,4,req_1077436,ChatGPT
task_Server3_train_1_719,0,req_1058803,GPT-4
task_Server3_train_1_719,1,req_529581,GPT-4v
task_Server3_train_1_719,2,req_320016,ChatGPT
task_Server3_train_1_719,3,req_1317448,ChatGPT
task_Server3_train_1_719,4,req_1065793,GPT-4v
task_Server3_train_1_720,0,req_1149304,GPT-4
task_Server3_train_1_720,1,req_1268795,ChatGPT
task_Server3_train_1_720,2,req_95876,ChatGPT
task_Server3_train_1_720,3,req_358180,ChatGPT
task_Server3_train_1_720,4,req_973161,ChatGPT
task_Server3_train_1_721,0,req_761159,GPT-4
task_Server3_train_1_721,1,req_1112520,ChatGPT
task_Server3_train_1_721,2,req_1344323,GPT-4v
task_Server3_train_1_721,3,req_505797,GPT-4v
task_Server3_train_1_721,4,req_643791,ChatGPT
task_Server3_train_1_722,0,req_695386,GPT-4
task_Server3_train_1_722,1,req_1187692,ChatGPT
task_Server3_train_1_722,2,req_1240330,GPT-4
task_Server3_train_1_722,3,req_1427680,GPT-4v
task_Server3_train_1_722,4,req_960059,GPT-4v
task_Server3_train_1_723,0,req_956457,ChatGPT
task_Server3_train_1_723,1,req_264809,ChatGPT
task_Server3_train_1_723,2,req_72180,ChatGPT
task_Server3_train_1_723,3,req_270311,ChatGPT
task_Server3_train_1_723,4,req_210534,GPT-4v
task_Server3_train_1_724,0,req_1199889,GPT-4
task_Server3_train_1_724,1,req_105887,GPT-4v
task_Server3_train_1_724,2,req_686640,GPT-4v
task_Server3_train_1_724,3,req_1352519,ChatGPT
task_Server3_train_1_724,4,req_929168,ChatGPT
task_Server3_train_1_725,0,req_884615,ChatGPT
task_Server3_train_1_725,1,req_985548,ChatGPT
task_Server3_train_1_725,2,req_1399970,ChatGPT
task_Server3_train_1_725,3,req_45629,GPT-4v
task_Server3_train_1_725,4,req_225296,GPT-4v
task_Server3_train_1_726,0,req_282065,GPT-4
task_Server3_train_1_726,1,req_1174950,GPT-4
task_Server3_train_1_726,2,req_700275,GPT-4
task_Server3_train_1_726,3,req_773121,GPT-4v
task_Server3_train_1_726,4,req_654138,GPT-4v
task_Server3_train_1_727,0,req_1100408,GPT-4
task_Server3_train_1_727,1,req_106488,ChatGPT
task_Server3_train_1_727,2,req_1144321,GPT-4
task_Server3_train_1_727,3,req_998280,ChatGPT
task_Server3_train_1_727,4,req_38120,ChatGPT
task_Server3_train_1_728,0,req_1220269,GPT-4
task_Server3_train_1_728,1,req_538123,ChatGPT
task_Server3_train_1_728,2,req_747961,GPT-4
task_Server3_train_1_728,3,req_1347174,GPT-4v
task_Server3_train_1_728,4,req_927659,ChatGPT
task_Server3_train_1_729,0,req_616017,GPT-4
task_Server3_train_1_729,1,req_731609,GPT-4v
task_Server3_train_1_729,2,req_343715,ChatGPT
task_Server3_train_1_729,3,req_1402263,ChatGPT
task_Server3_train_1_729,4,req_968454,GPT-4v
task_Server3_train_1_730,0,req_1277839,ChatGPT
task_Server3_train_1_730,1,req_1194707,ChatGPT
task_Server3_train_1_730,2,req_1123390,ChatGPT
task_Server3_train_1_730,3,req_380122,GPT-4
task_Server3_train_1_730,4,req_951300,ChatGPT
task_Server3_train_1_731,0,req_1100624,GPT-4
task_Server3_train_1_731,1,req_772215,GPT-4
task_Server3_train_1_731,2,req_1037740,GPT-4v
task_Server3_train_1_731,3,req_884005,ChatGPT
task_Server3_train_1_731,4,req_1139402,GPT-4v
task_Server3_train_1_732,0,req_1213763,GPT-4
task_Server3_train_1_732,1,req_283979,GPT-4
task_Server3_train_1_732,2,req_877916,ChatGPT
task_Server3_train_1_732,3,req_1010505,ChatGPT
task_Server3_train_1_732,4,req_413264,ChatGPT
task_Server3_train_1_733,0,req_465279,GPT-4
task_Server3_train_1_733,1,req_1275067,ChatGPT
task_Server3_train_1_733,2,req_1065139,GPT-4
task_Server3_train_1_733,3,req_1322846,GPT-4
task_Server3_train_1_733,4,req_955983,ChatGPT
task_Server3_train_1_734,0,req_470691,ChatGPT
task_Server3_train_1_734,1,req_486370,ChatGPT
task_Server3_train_1_734,2,req_1315814,GPT-4
task_Server3_train_1_734,3,req_753651,GPT-4v
task_Server3_train_1_734,4,req_116160,GPT-4v
task_Server3_train_1_735,0,req_1174073,GPT-4
task_Server3_train_1_735,1,req_1207494,ChatGPT
task_Server3_train_1_735,2,req_858807,GPT-4
task_Server3_train_1_735,3,req_311828,GPT-4v
task_Server3_train_1_735,4,req_1328898,ChatGPT
task_Server3_train_1_736,0,req_1256103,ChatGPT
task_Server3_train_1_736,1,req_1186840,ChatGPT
task_Server3_train_1_736,2,req_758699,GPT-4v
task_Server3_train_1_736,3,req_903643,GPT-4v
task_Server3_train_1_736,4,req_1261604,ChatGPT
task_Server3_train_1_737,0,req_382531,GPT-4
task_Server3_train_1_737,1,req_694017,GPT-4
task_Server3_train_1_737,2,req_764932,GPT-4
task_Server3_train_1_737,3,req_789098,ChatGPT
task_Server3_train_1_737,4,req_262306,GPT-4v
task_Server3_train_1_738,0,req_705814,GPT-4
task_Server3_train_1_738,1,req_1045896,GPT-4v
task_Server3_train_1_738,2,req_1034791,ChatGPT
task_Server3_train_1_738,3,req_90431,GPT-4v
task_Server3_train_1_738,4,req_1311224,ChatGPT
task_Server3_train_1_739,0,req_936101,ChatGPT
task_Server3_train_1_739,1,req_1271806,ChatGPT
task_Server3_train_1_739,2,req_1313314,ChatGPT
task_Server3_train_1_739,3,req_156765,ChatGPT
task_Server3_train_1_739,4,req_594172,ChatGPT
task_Server3_train_1_740,0,req_1339526,GPT-4
task_Server3_train_1_740,1,req_90897,ChatGPT
task_Server3_train_1_740,2,req_757417,ChatGPT
task_Server3_train_1_740,3,req_503833,GPT-4v
task_Server3_train_1_740,4,req_1035458,GPT-4v
